308 -4321  -17 -7365
-968 -5360  2279 -1594
-446 -877  -3166 -4083
-4276 1802  4672 4412
-721 -2868  -4151 92
2995 5287  -5239 1719
-8781 -256  1155 -2707
1846 8659  3809 5294
4282 4371  -1966 27
-229 -4752  5967 -7145
-1644 1599  -4052 -3068
-765 509  -153 -2737
209 5627  -2952 -2281
262 -504  -1811 2916
869 -708  84 3603
1638 -3883  3800 2709
1144 -189  -3731 7999
1934 -5441  1358 -2445
336 -1195  3230 1907
-2655 -3769  4083 4148
5673 -1689  -320 4223
-647 -1307  2140 1715
-1305 4914  1413 3487
-925 -2700  3797 -2915
-1175 -2448  -970 -5539
-1254 586  68 1072
1217 294  -953 922
3007 -62  -74 1504
-3559 -2140  2397 -2133
-868 1949  -658 2666
-243 -1844  -724 -2662
3578 2181  5405 -21
4247 -750  -2990 841
-3145 1000  8645 3902
19 3632  254 -907
133 233  1759 -3821
-1505 3870  3262 1030
-1981 4965  -2406 3772
-3628 1974  -2578 -1713
3498 6166  1326 4314
-3939 -839  1919 2877
2597 2720  2775 635
5163 -2243  676 -4613
-4339 -8333  4580 -922
989 979  -3039 -288
21 -3488  -1201 -1308
-3238 -1306  -5897 -1942
-2888 -2238  -2331 -2131
577 1015  2081 4828
3144 -1168  -210 -1645
-3409 -2829  -3612 -3124
2765 -3963  -6735 -1623
1333 4361  -3892 -2625
-2262 6856  -3252 -4895
-6744 2896  5709 -1608
949 1654  1107 -5183
-330 -74  -318 1785
-3895 -47  -2168 -152
-4452 1494  -2545 -1968
-1639 -5229  -2449 -1246
1084 -2552  -3909 -3590
2320 6044  -5117 26
-904 276  2008 1992
3060 -420  3713 -390
-3832 -3604  -1670 1725
-2922 -1515  1394 -1765
3068 -694  1107 3846
-3327 -2772  -5579 -2982
2758 1962  4738 1624
1381 3190  -356 -1909
-1531 4287  1279 -3907
-1211 2658  2515 2099
-2052 -3658  -4635 -3108
2849 1176  -2043 237
3205 -1983  -82 -4391
2800 -75  -1305 -256
-2033 -668  1082 -5207
1600 -469  -3926 -3608
2995 929  -1669 -358
-189 -166  528 3514
768 1722  -5629 2497
5342 1893  9141 4323
-6941 -1145  402 573
1531 3115  1599 -2167
3381 3916  -3067 -2395
-67 692  7106 -1093
-533 3547  37 -1277
218 1553  -1135 -3669
-62 2468  -3076 3019
-5267 940  2944 -2710
962 934  84 635
3784 -166  2703 843
3882 6343  -439 -2595
-3904 963  -3071 -3473
253 5799  1470 -1687
-1546 -689  -1536 868
732 6004  -5781 -4651
1541 -826  2052 -1911
194 -1716  -3150 2474
796 202  -3705 705
3756 -3635  767 3353
1850 4375  -3845 3979
-905 -3837  984 -4096
1289 7289  -511 -3525
-2623 -933  1491 -4606
3143 241  -355 805
1041 6147  4886 -2203
6251 -604  -1721 3611
1472 3938  -2670 3646
-2349 -1251  -988 1946
103 3063  -2644 -3473
4067 2765  2721 -1632
-627 -4165  -3139 -1936
-383 995  -4484 -602
-503 355  362 1342
-2835 -1397  -985 -1565
330 2448  -1376 2798
832 -636  -9156 -287
522 -5257  1331 -2790
4600 890  2151 1884
5605 3850  1728 -1045
892 7889  -4374 1390
-5233 1936  1928 -1099
137 -1514  -2523 757
2666 1172  -5494 134
654 -4009  -2122 -1952
-3734 865  2725 1449
5144 783  1911 223
563 994  -975 3396
-2077 -1900  -136 -1853
-4143 188  -2150 1873
-3833 433  2826 6115
3938 3196  2619 2713
-1574 -3115  4587 -412
-983 -4221  254 -2282
-189 -815  1213 -1349
3285 -717  -445 -5429
-847 -5366  3422 3980
4402 -222  -3716 -2115
663 153  3051 2758
3118 3419  1075 779
-1402 36  1238 1955
-3427 2517  4160 751
-703 -3459  -146 1941
4129 5801  -2028 -2897
480 -135  3394 7276
-5036 -3034  1573 -3539
-1086 -4223  3744 -773
-4200 -7031  -4170 1188
-747 -5470  3236 -5781
727 -428  -1307 1755
2609 -443  2704 -2603
2231 1282  -218 1183
710 -1850  -1350 -4121
-1095 -3498  -541 4715
1019 3852  -33 -553
-1665 -72  -7539 -3555
1609 121  1382 3509
-723 1082  -1358 759
4675 -2425  -4158 -821
-903 5592  -2983 3514
5733 1010  -590 -2264
2043 4880  1324 2068
-60 -2529  -343 -650
-2183 2986  2031 1802
4121 -1657  2739 -1281
-1180 649  1410 -4561
3804 912  5680 -3151
542 845  -1656 3126
-632 959  1443 -850
610 5117  2026 -1198
-3324 -462  -1522 -2677
2765 -475  -2789 6995
-219 1036  3001 -2459
-1184 1109  -5932 -3952
-2666 3981  -719 649
-5344 -1041  -1696 -2386
4531 870  2536 1508
-1966 -2003  2760 1048
-129 1596  1922 -1689
-3539 3375  1037 5760
-371 3195  1475 1964
1155 1733  149 -2724
-1944 1945  -4933 6910
460 -1894  -3193 1112
1433 -5401  4710 -1178
-711 1563  -242 -5099
-8298 1488  2667 6954
5068 1582  583 2403
1138 2372  3070 2608
-6863 2411  -470 4571
2084 -2214  -1055 3564
212 -4938  -2081 3542
324 -2335  -3174 -5475
-1589 4373  376 3631
-1569 -4450  798 2087
3764 -854  -881 -3420
1417 -4180  1390 1441
-354 922  -2806 -6942
-508 2620  7534 2244
-2863 2695  -1647 2000
-3197 -9916  2969 3511
4168 -866  -3497 1355
-4281 6218  -5122 -5126
804 3153  3083 -3909
2767 -6849  934 -1922
1496 -6636  2560 -105
1147 -370  956 -2616
1847 2625  -1423 -1099
1121 3564  -5609 -4721
-3886 -2432  3655 -2330
2626 3112  -3771 -6410
1692 -501  -1935 -3915
-3283 -683  -3595 -496
-4885 641  -2153 1970
-4022 -343  -2335 -4380
-3426 -803  6566 1370
2497 5392  -1647 436
622 -228  -781 452
6800 33  1149 -672
3003 -32  2237 -4749
-796 -1147  2867 -409
-3063 -3135  -458 -2220
-5302 2481  740 608
-1622 53  19 -220
3733 -311  -4531 -90
-2166 -4502  -1013 491
-2604 -5679  3354 -62
-3167 -2746  2390 417
-210 -1866  3724 3312
-3105 -1359  1020 3513
488 1104  1761 -5090
-1572 2735  909 3290
5134 -1513  -663 4148
-7515 -1871  2767 5420
-10 4096  -3990 -2921
621 -2245  838 546
5997 3232  -2660 1771
-529 4001  1661 -1397
5369 1385  4937 -1226
-2994 -869  1392 2389
-11 -4787  2933 -3544
-2511 -3287  -5926 -2864
2965 -12  -1383 -3202
5093 -1345  -1942 4159
-2780 3841  -1079 -4383
-5433 8689  -4257 -1121
1463 -3021  -482 4932
-71 4747  1374 1761
1147 1513  -1148 403
1654 -1950  -2824 5350
3288 -3274  467 -883
-645 -714  -3200 -3567
-1399 523  -3806 -2958
4503 -4437  3759 -825
-6203 3015  2237 -104
2021 1069  -1436 -2443
-1144 1631  -1749 794
-328 -2950  2509 1521
-1217 -776  -1428 71
2539 -718  -4917 -443
-895 -2035  1477 -887
-5826 -487  4615 391
-511 4431  -874 7234
5082 5432  612 72
-112 5075  -4721 5221
-1806 -525  750 655
1667 220  -5625 -5529
397 562  -1285 1649
916 2371  -3509 -2031
-376 2319  -281 -2802
4852 9717  -2695 3016
2366 2  -193 932
-4067 -2215  931 -3193
88 61  1109 -5392
-2448 3224  -2260 -1197
-493 6068  4050 -6497
718 -3439  -5342 -7618
3001 -2189  -2102 421
2820 -1527  1405 980
4686 -2860  891 1439
-5172 -4070  7336 -5508
4487 -671  2041 -150
4809 -883  2203 -3149
2338 2905  1697 -1117
2738 3110  845 3036
1319 -651  45 1293
-4181 -2834  -1595 1012
-3292 -6802  847 -2800
2778 2469  -73 4450
2237 -17  -202 -4541
3988 2340  -2270 5262
-72 453  1744 -3960
3661 -3860  -1259 5238
882 -4445  -551 6196
-2074 3610  411 859
-799 2195  2885 1161
374 -924  -834 393
5236 -2255  2663 -806
-4798 67  48 -1192
-1646 -123  5066 946
1975 -1700  2628 6837
-4586 -1361  498 4695
-5359 1058  -4683 -2097
-3313 -3985  2839 -2212
-2662 3011  -6202 646
-2400 181  599 -5540
5307 5201  -5343 -2971
3890 -1495  -295 3416
-4268 3941  238 164
3322 2496  1331 384
-4248 2209  -1385 -4936
-3589 -2419  -537 2195
2710 -292  -425 -583
670 -594  -3390 2772
3472 66  332 -2711
3207 -1325  -2976 -139
2655 -7573  3127 215
-5474 412  972 -1394
82 575  1423 -3131
2419 -5955  4490 2083
-4132 6791  -1598 -1044
1902 1078  1059 -6789
5642 3694  2476 -1405
5215 8739  5411 168
1650 -542  -214 -5012
-1896 2170  3220 -1663
3698 5213  -6246 1044
2476 -760  1805 4640
-4648 -2369  -772 -2973
4397 -2029  294 971
-2072 3191  -5783 -451
2065 32  -3740 -840
1944 -1371  3330 3136
436 3528  3134 -338
484 -706  1032 -602
-2544 406  5173 2443
-650 1359  -4751 -657
3691 1523  -830 -1608
658 1570  2426 -284
2255 4138  583 -4860
2442 -3655  -2300 -2293
-2146 2300  -547 -3502
-4047 281  2603 1479
3416 -2418  -785 5338
-3442 547  1771 3338
-3092 -5410  1315 3873
486 -1051  -2292 -740
3357 -2342  -4176 5060
4546 753  -4744 -6682
-1546 -2736  3610 3236
-82 7041  -2906 -418
-3728 -3114  -3848 -527
1006 -1268  -3128 1568
-660 -894  -617 -2370
-4377 -5730  -3769 -1939
2559 678  -543 4083
2358 1140  2361 -1686
-5859 940  -5854 935
7200 3372  598 2129
-5523 -2058  2737 -1705
2381 -1068  2947 -1974
-413 -1686  180 -5405
2899 4364  -2341 -1841
-746 -160  -4433 4035
-582 -4077  3990 261
445 -3084  1692 1403
-1273 2675  3371 5462
-6179 4866  401 -2260
-3054 -7006  2311 -1258
827 -1190  -958 -3231
-1878 1332  1282 -3381
-4768 3116  -3493 2677
1595 -1073  -4590 -2245
-7813 3188  -4447 -1389
-3471 -6525  -2033 -974
4149 -3815  5031 880
-3052 1906  -4453 -2771
-2534 -347  -4223 -2116
-289 -1856  -907 -1323
3299 473  788 -879
-2774 2564  -2237 4835
1605 -2208  -1349 6179
-519 1962  4428 -9781
-3535 -1567  1393 -4761
2584 407  -5384 1292
1850 -5841  -2726 268
-1220 -198  6898 -2171
-4053 -1211  5590 -807
-2098 1387  -448 3980
-419 -3774  451 -632
1995 2259  -828 628
6894 2204  -6293 -956
-991 452  -1945 1372
300 4815  3920 5142
-5573 -1732  1226 -5425
-848 -1109  2503 1154
335 -1976  -4930 -4268
1427 3594  3598 2461
-1553 2484  -2098 1369
4318 4612  -5042 -494
143 1952  -4228 3884
1640 -1719  -535 1334
211 405  1034 -1252
-2600 -4719  5830 4047
2273 -5859  2762 -525
-2082 963  1979 6705
-2297 -2950  -1988 -1815
1057 -7301  -1262 1984
-2651 -3882  98 -3039
2050 -1739  5200 -533
-2128 2400  18 -356
4996 2024  5603 -3599
-11 -2005  -2257 -4907
-962 -3993  -1191 -1190
3523 3374  -1119 -1083
-5725 6023  2487 3052
2482 -1536  -4949 151
5498 -379  -142 510
-3859 -2004  1385 -2015
176 -1814  -1978 672
-4020 643  2101 -2712
-1367 -8725  -827 726
1264 -1890  3969 3314
1914 -1503  2925 -1708
3390 -1475  -547 1814
-2924 -3642  -2401 -411
3442 2795  -3813 102
3929 -1325  4024 5998
277 -2926  -683 522
-4731 805  4570 697
-7816 -2088  3553 -3268
2066 1917  -1042 771
-3961 -702  2597 20
2850 -2074  3215 -1837
2098 -4949  2738 165
-1577 -4605  1240 1772
-2774 4434  2930 -2021
295 -2238  6319 4105
-1271 -937  3418 -3244
-3561 -2848  3719 -2091
1078 -258  4357 -5024
-3216 -6843  2556 2821
2947 -2732  488 -1759
1792 -515  -3175 -5606
-4569 -2801  -142 2176
1457 1306  -4223 1234
-3306 -4251  926 486
-1523 -3576  1334 -7796
2302 1276  -522 -5108
-1892 2619  2075 2920
-1234 39  -441 -1682
-1496 1303  -893 3398
-746 -4090  -868 4580
1638 4483  -1786 -830
-4109 -2499  -2383 2241
-2984 2500  304 -357
535 361  -2879 -447
-1487 -3650  1335 -685
-8115 5810  774 -1666
2918 6087  662 15
-2702 6195  -2375 -851
-4830 6717  -1277 -3828
210 3228  -308 4235
-1520 -1532  -1424 -1657
-1200 1139  -1154 960
-4081 1930  -681 -2338
-1414 -4855  3074 -398
-806 609  -3733 -641
-2517 486  8363 -3322
3504 -1645  1157 3269
143 1645  2668 3566
1021 1398  2924 5131
-5201 -2736  683 -1666
1107 -2688  83 1768
-3743 -2460  -3209 4346
3027 -3979  -733 895
-3666 -1542  -541 -1494
438 463  -1335 -1535
3368 -2158  -2201 2486
3851 -3474  1177 951
-2044 953  -7364 -4263
-2373 -1850  -7587 1370
-3536 -6128  -4568 -643
1465 3927  -341 -1771
-3056 -990  -1100 -2412
3427 878  260 8636
563 3324  -53 4290
1756 -2616  -1180 -1714
3399 -4791  2701 -3364
-1034 4067  206 -1132
-2984 3226  1169 -1922
1616 555  2098 -3182
-965 -3818  3331 -1577
3797 -602  -2721 -3912
-76 748  189 -1947
2354 514  5190 3495
-4156 2382  3441 -1074
-514 -2367  -4150 2657
4673 -8518  -4733 2271
5182 2779  1906 2937
850 -1745  4188 3124
-4662 -4527  1919 -3819
3332 11  -1579 -666
1631 504  -204 -1650
-2203 -6858  1735 -1129
-1343 -2682  -3693 1187
-6479 3006  863 150
6920 -2072  -2993 -720
573 406  439 1271
-776 -2347  1167 -4022
-2334 1567  6533 1040
-339 -2532  3279 -3101
-213 7114  785 -2193
-4367 -2676  -2543 -2142
-3262 -147  -1072 -272
-2768 2868  892 -3558
243 -4146  1656 -7513
-1282 -975  4576 1659
3781 -6  1321 -1700
-63 3598  -3693 -1362
3862 -815  -135 -217
2837 -6216  14 -442
-2691 5143  672 2112
-406 -3359  -1945 564
2911 -4658  -1481 2882
2142 -357  -1588 1051
-1064 2816  -5501 -2059
4167 -1566  -5876 -836
-3296 -2396  -2835 -3804
-3929 -5884  4006 -5033
1346 3115  -1088 -2738
-226 -4537  426 -1034
823 -4430  -874 3322
-2088 -435  -464 1979
3663 -1725  -3608 4375
-1718 2403  -1976 -1741
894 93  287 -7524
2306 1535  2046 -3593
-5607 4597  2408 -1196
181 -1485  1372 6041
1286 17  -499 383
-396 3325  -826 2948
-2186 -6727  -183 -217
2528 -1019  1941 2519
-3487 1152  2534 600
4366 -2157  -6108 370
-1597 367  2089 -2970
149 -415  5071 -2372
-3445 -2326  3661 2940
5685 -2277  -3478 -3797
-6800 4138  -1522 -750
-3620 -2034  -1151 -3166
-3013 1738  1706 -596
458 -5008  -1173 -1512
2372 906  365 -1783
-650 5787  1683 4585
-3803 -4620  6546 -7482
2599 -2069  -176 3918
4155 -2904  994 607
-5666 -930  -262 2679
-1968 1030  -12 -311
-374 -4150  -1020 917
2380 -353  -4620 2034
400 81  -896 -822
52 -2792  -200 -1159
971 -1864  1453 418
2668 106  837 1223
-684 -1225  5885 -2999
-1016 1454  1203 759
-3916 -71  1593 1449
52 -834  2670 -2422
2128 479  2588 -3406
-1716 2109  -2092 -86
-4581 2294  1295 683
-869 -1816  -1042 -145
3342 -2513  -5293 -5261
495 -1379  106 -3685
2770 -5307  -4797 -4527
-1568 940  2660 1302
962 6095  2869 1363
-3342 189  -3710 1670
3442 2727  -1146 -1562
74 -4372  -124 -112
-3806 -707  -516 266
-4578 -591  6996 -5417
144 769  -5488 -182
-2650 -1788  -1846 3326
1458 1480  135 -1620
-2120 4913  3432 -804
1788 -1331  -1559 111
1208 2991  -1277 -1706
4868 -4093  568 60
-1650 2700  775 3583
-630 5383  2566 172
2048 -2060  1689 -372
-2016 -2124  114 522
-1052 -3194  -3212 -876
-616 3216  3190 4814
-1913 849  -1163 819
-723 -3811  -399 -1486
2367 -457  2285 2626
-3673 363  2813 -241
-743 -1455  -3789 3685
1631 2462  715 -4548
-2670 938  -4312 1342
-5950 1828  1170 3121
1899 -1374  -912 -2430
3037 1055  379 5010
1039 -5274  4243 1055
-2725 1361  -935 3228
-1811 2208  -702 -568
-437 -5722  1194 4406
-2200 3446  -3730 6479
-5413 -925  2692 2951
-1198 -3406  2382 -1722
-1477 513  1331 -2776
6272 1860  -3821 911
4276 -4018  -1006 2692
-5442 -3463  5495 -3026
-452 4240  -1115 -1757
-1621 1816  38 4065
1161 2727  -4278 5003
-1147 4665  -1636 2589
2345 -3211  365 -3647
-1645 -1951  -554 -4442
-3492 72  -22 1775
1763 -912  -194 -1822
-6860 -5198  -1255 2822
98 -329  -1591 -10336
1311 -6189  189 -2436
-3190 3715  60 3463
-248 711  2099 5614
4620 -4129  1663 534
-3397 2049  2945 3606
-3484 1678  -3454 1233
-1149 1981  3799 -948
1985 1690  875 -3688
-5221 4523  5890 1334
-2828 4521  1174 6557
3002 4015  2240 -917
46 -3362  -2961 -4522
251 -2103  2659 6298
-4010 -3370  -3295 -1491
-229 -299  299 3377
4061 -391  283 2323
2510 4231  -3050 -3177
5125 1462  -891 2307
1677 -451  -3512 1776
-197 -645  3554 -1670
2793 -7990  89 -6378
3780 -4175  -3034 -350
-3593 1523  1325 -1866
2873 -1926  -556 -1690
1734 4889  -1231 1538
2605 2042  -240 6566
-1263 1061  -634 -1087
-734 -1964  311 -1442
2635 1770  1779 2087
1250 650  -2192 -4100
1035 1719  2308 700
3066 2556  -151 -2892
850 -1144  -4692 -2108
-1089 -967  -1370 5922
-4335 1994  6318 -2990
-353 220  -180 -4194
-2900 -684  208 261
-1541 464  -5167 -1564
2447 -3246  -1502 587
4860 18  461 -5264
2416 5534  -2606 -1901
-7627 2392  4875 3214
2085 -356  4978 727
1352 331  357 4116
1226 1326  -3225 -1447
-1552 95  -3722 3013
2411 -1640  -94 4865
-1932 431  -1678 -2786
-2908 -5186  555 3174
-2783 301  3249 2987
3655 3791  2423 -1376
-4357 -2586  -3270 2212
-785 -2741  -5744 -102
-35 412  1719 2376
2819 813  -821 -993
2959 -2037  -9002 -3766
-986 2746  -515 -2494
-2033 -744  -1986 -1964
-4923 3239  240 2567
-135 -1960  3538 2028
-4101 -519  3914 -164
234 -4569  -613 -1689
-1507 -3095  956 -2620
709 4055  -4052 416
498 -3022  1292 4976
-1453 -3452  742 -3204
2998 1337  -1200 -2718
-1863 2393  6205 -5193
-3573 801  4877 -2390
3246 53  5452 -4819
-2170 -1724  -974 3262
6119 -1291  -2050 5620
-3816 2566  -1973 114
1540 -2868  6438 -2529
2196 -1733  141 -3575
-3998 -1571  111 -1187
-3969 -857  1884 3548
3799 2978  -2008 3544
-2188 280  -1582 -904
-1877 -3267  -1866 -2672
3353 -676  106 -1400
4810 2585  3182 -193
2885 -1628  -1562 6873
-170 1207  -1209 1113
5205 1552  6148 -3318
-3395 -6560  3570 -1861
-5590 1855  -3210 -2197
1387 -4931  313 -1689
-4223 3784  -2208 -46
-251 105  3213 1576
3535 1266  -6579 -570
451 -678  711 1392
1177 -2708  2610 -218
-1508 -4505  -2157 492
-3854 -2333  -129 -3341
28 -4493  368 250
3732 -3756  257 4497
-2971 469  1071 -4365
1097 -520  313 -5730
-1016 872  837 -5221
1433 -2369  -1290 2023
-5309 6376  -5064 -1487
2490 -25  2458 -1433
4026 -884  1709 5379
-3320 5742  1018 -4815
-1742 -16  -732 -684
-3045 -730  -1423 -661
1236 -1846  -2568 2246
-2065 1911  2415 2714
3131 2331  -2937 -3092
758 -5533  1403 -2939
-1538 1177  -1180 -289
-4160 -2053  2513 -2296
-753 -353  -889 1551
1417 639  -594 901
-1493 1187  -7415 -4003
-360 2329  -6031 -4346
2802 979  -3657 -4380
4737 6499  3486 264
7243 2243  -3569 -3278
-1538 -2775  -4742 -1194
4263 818  -21 3829
-1289 483  2252 -3698
-2727 3349  -3313 -1882
-38 3747  -5472 -619
1084 2447  2832 -572
1943 1419  -2330 -339
-1996 -4543  -456 -1185
513 158  -1023 -2325
-2296 716  1183 -2084
3895 -222  -2376 1870
-30 -1960  9 -3482
3394 -2739  -1402 129
-980 996  274 2315
2078 -3938  2315 -1408
-1816 5243  -136 1514
-3 4960  -1391 53
-1287 -1081  1245 -3554
-385 6664  901 2590
-3167 -2044  -4045 -673
-2272 -3  127 1880
1487 -212  3045 -2721
3076 -1184  -4071 2155
-1743 981  -1807 -739
-2222 155  53 -150
-194 -2307  -2048 -212
-622 1689  3352 -206
886 2869  -2260 2320
-1556 -1113  4491 1988
1720 -4575  -3220 3348
-233 -5872  -1157 2505
2546 1305  1677 -1193
-2686 -1285  3957 -3533
-3663 -2369  500 307
-602 1513  -1578 -1152
-7439 4572  2498 3976
-2056 -3201  656 -3745
3485 4747  29 6427
-807 3586  -1173 -4578
-4189 -3475  -1457 -1382
5355 -10926  2087 -2160
3027 -1549  1796 -2439
-5019 3096  3770 -2161
4658 -239  1011 -2068
-1017 -1272  1058 1907
263 -3812  1883 3739
-2892 1243  1530 2444
-2581 -332  -1970 -5303
-1671 -3940  -644 -4253
290 -2548  3282 -810
395 1906  1467 -5948
-6050 -5465  -3971 940
1105 642  2791 473
-2043 -7232  1111 -579
-3528 2843  -5620 -2661
125 -2447  3810 -4817
773 161  -1607 4534
-309 614  2907 -4302
223 2770  -935 -510
-5067 -2528  -1684 577
-2409 -1545  1129 -933
9445 -1102  -3313 -1400
367 1019  700 1771
-5725 409  3474 2488
2725 869  994 -2143
-2448 3819  777 4064
-3047 -5594  -1213 -3372
-1106 -4828  -2694 594
-1225 -3249  1285 -5467
2464 1273  -2832 -2519
1833 -239  4912 4064
579 1447  -2394 1098
-3089 1924  4907 151
4814 415  5648 2076
-1293 3767  -456 2889
4618 3619  2007 -356
-4728 -1219  291 4183
1036 -1181  1695 -1263
-1142 2511  889 -1589
2825 1460  3025 -3375
367 3102  734 -284
-2484 1187  5554 -1171
-981 -81  -3762 307
-1047 -4143  1671 2282
-758 -1007  -1683 -332
1186 8067  1082 -640
472 3435  -1609 -1805
-803 1009  1687 -3713
3392 1705  -858 -2017
3120 -3491  5613 2698
-2668 -3321  3198 -1538
-2218 -4456  -194 5369
2751 1934  -5814 1859
-3594 796  -369 -5431
2579 -394  -2305 -1847
1733 -3153  127 2408
-5458 -3491  -881 1952
2428 1964  2266 -2305
48 -2355  -548 612
-1010 2511  -4119 5301
-3965 -3440  -6261 -1585
919 4327  -2279 -4567
-4487 1562  2789 2020
3374 -3003  -652 -3234
-4096 -5269  -1371 -1301
-3861 4185  -3731 -5639
-1946 -426  -602 1434
-1806 1276  579 2651
-673 -1168  -3265 58
4899 -3508  -534 -3127
777 -2535  -895 -5008
1339 1712  -3578 11267
-104 -1839  -2537 -973
-338 4530  3170 -1136
1942 -786  3717 1809
-2200 1540  3208 -1031
-2359 -1932  -1726 -284
-3300 -2304  -3871 3184
659 4155  -2689 -2014
1323 -5039  3422 1214
3589 6625  -3073 277
411 1478  -294 -1365
339 -889  -3388 -1307
3961 634  6442 -3807
7108 -1392  4651 -5527
-893 5465  2802 725
-3228 2172  570 -1083
3598 448  1837 448
1289 -1577  219 8525
-3706 3164  2247 3457
185 43  1767 -434
2344 3588  1584 333
-986 -2072  6702 -1388
5231 697  1524 -800
-712 -870  3457 -3815
-1012 518  3720 5105
3593 -3931  3380 -809
570 3954  278 6849
939 2859  2047 170
409 -419  -1935 6335
4362 988  3203 -702
931 -1159  -600 -2593
-1971 -297  2869 3227
-6656 5220  -4960 -984
331 525  2234 2017
1613 309  6296 -6641
-1789 -2407  -4837 -2432
1138 4685  -184 876
2862 -2002  1334 -274
2963 284  -1410 -1713
-839 -3927  897 -3268
-3815 774  827 2199
-173 -3244  -1166 -4180
974 796  2218 -973
-1183 -1313  -2107 -1731
2803 1226  1159 -8395
-1556 -3909  -3754 3088
-2053 2156  -1250 3712
-513 -4823  -2370 -945
-3682 -1452  -1406 3689
1479 -4890  -2309 545
4263 -331  -3296 -263
3565 -4361  -3223 474
-665 -3271  -635 3884
-3878 3219  2222 -1853
1068 4039  -7843 -5389
-4901 521  4011 -2918
-2716 1285  4870 934
3192 -2732  7096 -38
-740 2164  -846 1148
967 -1669  -2289 -2782
-755 -2089  -1008 2625
-493 -1047  -902 -698
-435 2621  4128 -2198
-61 366  -819 6588
1712 -587  4633 -2299
2250 4024  2323 -1813
-1451 -555  2074 246
657 207  1894 -4037
2470 1501  -44 -214
3079 -3465  -983 -5111
-2121 4478  190 -1443
2857 4364  -1696 2675
-1606 19  -1158 3591
-1910 -5379  -358 1474
2894 -287  -2550 -5510
-950 2679  -1022 2689
-6078 -1164  -2948 -1505
822 -5583  103 -2847
2929 767  -1082 2975
922 -95  -3740 -4563
-1639 8279  -3913 3152
-2014 -2519  7351 -212
1572 -4872  1166 1834
306 5247  136 1660
979 -5575  -1050 -2278
1306 2113  528 -1822
-2067 -3765  -1038 2604
5510 -519  1970 -1842
6122 3441  1935 -672
-580 1077  -2942 2420
-3067 4301  1926 2108
112 4967  -1415 -1710
-3531 5195  -1518 8
-1423 1748  -321 2659
-4612 2511  -3994 -306
2459 4079  -852 1128
-1811 -765  1765 -854
-1604 -1269  1530 0
-1752 -608  -2144 -7421
-586 -5581  -480 1883
727 -3796  901 -1206
-1829 1908  -71 252
-1901 -2221  -1954 2191
-349 -753  2799 -1288
2115 741  2033 -1896
4170 1461  1481 -696
-3560 468  591 1978
-1513 -1843  944 5501
4759 4042  1492 1320
-2865 -3870  663 9144
6002 -3710  518 -2513
2975 1383  4224 948
878 -1679  2444 -2650
-640 -1827  4488 -39
5 -460  -2324 -3027
2077 -3169  1808 -2943
-3075 2958  1357 5427
-2061 2908  2353 -2889
5453 3359  -582 1128
561 -1067  3198 1550
-1358 -2377  2209 -2095
4202 3660  6000 319
2624 2008  955 -1699
-2264 -3778  -3104 1154
-523 1988  827 3600
-3766 -634  646 3078
298 -1989  -4379 1045
3074 656  -1217 -5479
3685 -934  -3617 -4472
2296 -3218  1278 -7336
2524 -739  5667 4621
-1398 1344  4772 1522
-290 -4657  445 4913
1000 3868  2771 1611
1123 -448  -433 1287
-2432 6  -612 -2517
-600 2388  3006 -1135
-2203 -389  -601 -336
2605 -1136  -3577 -3341
4802 -306  -671 3925
654 -36  -4389 -946
-5030 1274  1708 -2394
-2871 549  -394 852
-2527 -2308  431 2541
1799 5141  412 -1454
1347 771  -2755 -951
3455 -4852  -1402 2107
2810 3240  -2898 -3107
2689 -4047  1919 5966
446 -1076  -2068 2110
259 4483  2792 1629
-1541 -1574  -3530 -2949
1594 -4597  -1744 2908
2215 -2365  339 3556
67 -916  785 326
-182 2439  -3133 3266
-3507 3439  2572 -242
-2667 -1151  4129 -2241
-272 1205  -2260 3418
-1615 -4381  572 5254
-1578 -1501  -332 2659
177 -895  646 1296
-2137 2307  -4100 -652
2018 4685  3420 3704
-2336 2358  2230 -3570
767 1015  1350 4446
2382 2308  1551 2961
1103 -1187  -1290 2328
2829 272  2689 -4092
2849 3396  -623 2433
-2261 1907  2726 -4018
-580 -1798  843 584
-2969 -1119  52 -3886
1222 -2949  -294 4718
746 -2806  2480 1191
2404 -2494  -3162 -9813
-332 4399  -3682 -535
3805 -38  -1048 -5356
4063 -3290  -2597 -1685
106 -144  -4404 5162
-3501 2210  926 45
-452 -4481  -746 2452
1944 897  669 756
-2098 1628  -237 -3412
3310 -230  -246 -1037
-5562 -2360  2250 -5411
-3979 1357  2493 4701
4988 -2505  658 -5828
808 1979  3814 703
5639 1699  -756 -4601
-1087 -610  -1847 -201
445 -311  -73 1764
-361 -4084  1286 2926
-184 3336  2994 169
-88 776  2174 -1846
-3218 2525  4369 -1685
-1972 1002  1515 8696
-3921 -4075  -2512 -1274
1150 1781  2855 -4162
-1547 -3341  790 -3343
2568 -4385  -442 -2881
-2290 55  -2249 -593
763 7804  1662 -2287
4099 3171  -453 3751
1800 -2354  -5337 872
-1979 1366  -1699 1756
7661 3270  1763 1662
4046 -1168  432 2514
635 -2454  -616 2202
1628 -933  1442 -660
3215 3263  2293 -2762
-2659 -3503  6311 -3588
-4041 -1404  -2060 109
773 -1936  791 148
1530 -3989  -3316 5527
6110 -732  -1550 3840
-1114 2120  -2421 613
